country,product_desc,city,source,buyer_name,hs_code,email
NG,Cosmetic,Mararaba,KOTRA_SNS,"Abuja, Nigeria",330499.0,
PA,Cosmetic and skin care,Cocl,KOTRA_SNS,Maquillaje en Oferta,330499.0,
IN,SkinSnodu Firming 365 Cream,Rajkot,KOTRA_SNS,Nilkanth Entreprise,330610.0,
IN,MEDIF Natural Toothpaste,Delhi,KOTRA_SNS,Vardayaini,330610.0,
IN,Ring Mouse,Bhiwandi,KOTRA_SNS,R R Enterprises,330499.0,
IN,SkinSnodu Firming 365 Cream,Mumbai,KOTRA_SNS,Brand Factory,330499.0,
IN,SkinSnodu Firming 365 Cream,Delhi,KOTRA_SNS,IB trading.co.,330610.0,
IN,MEDIF Natural Toothpaste,Surat,KOTRA_SNS,College Sutdent,330610.0,
IN,MEDIF Natural Toothpaste,NAGPUR,KOTRA_SNS,BHARGAV TRADING CORPORATION,330610.0,
IN,MEDIF Natural Toothpaste,Vadodara,KOTRA_SNS,Swiss tech,330610.0,
IN,none,Namakkal,KOTRA_SNS,No,330499.0,
IN,Ring Mouse,New Delhi,KOTRA_SNS,ESCA Agrovet,330610.0,
IN,MEDIF Natural Toothpaste,Haldwani Nainital Uttarakhand,KOTRA_SNS,Yes,330499.0,
IN,Ring Mouse,Surat,KOTRA_SNS,Global Decor ltd,330499.0,
IN,Ring Mouse,jaipur,KOTRA_SNS,Pushti industries,330499.0,
IN,Syringe And Gloves,Hyderabad,KOTRA_SNS,Chingari,330499.0,
BD,personal care and jewelry items,Dhaka,KOTRA_SNS,Metal Craft BD,330790.0,
ID,beauty,Jakarta,KOTRA_SNS,Beauty line,330499.0,
NG,SkinSnodu Firming 365 Cream,"agbara, ogun state",KOTRA_SNS,Everworth Integrated Limited,330499.0,
NG,SkinSnodu Firming 365 Cream,Abuja,KOTRA_SNS,RAW EXCELLENCE,330499.0,
NG,Ring Mouse,Lagos,KOTRA_SNS,Global TV,330499.0,
NG,SkinSnodu Firming 365 Cream,Abeokuta,KOTRA_SNS,Millie’s beauty,330499.0,
NG,Ring Mouse,Lagos,KOTRA_SNS,T Pearl stores,330499.0,
NG,SkinSnodu Firming 365 Cream,Ilaro,KOTRA_SNS,Shimmer luxury,330610.0,
NG,MEDIF Natural Toothpaste,Lagos,KOTRA_SNS,Damix Energy Ltd,330499.0,
NG,SkinSnodu Firming 365 Cream,"Asaba,Delta State",KOTRA_SNS,palmpaula,330499.0,
IN,타임시스템(주),Delhi,KOTRA_SNS,kim gemstones,330499.0,
JP,타임시스템(주),Yokohama,KOTRA_SNS,Braun or samsung,330499.0,
US,타임시스템(주),Los Angeles,KOTRA_SNS,La Petite Beauty Salon,330499.0,
IN,Bandage,Delhi,KOTRA_SNS,Krowice enterprises,330499.0,
US,Cosmetics,Karachi,KOTRA_SNS,Bank Alfalah Islamic,330499.0,
BD,Dermatology,Dhaka,KOTRA_SNS,ZR Jute,330499.0,
IN,Beauty products,thrissur,KOTRA_SNS,TRITHVAM INTEGRIS,330610.0,
MN,Laser,Ulaanbaatar,KOTRA_SNS,National Cancer Center of Mongolia,330410.0,
EG,Syringe And Gloves,Cairo,KOTRA_SNS,"Industrial Modernization Centre, IMC, Egypt 2",330499.0,
TR,Syringe And Gloves,istanbul,KOTRA_SNS,7G CONSULTING LIMITED,330510.0,
NG,Syringe And Gloves,Sokoto,KOTRA_SNS,FrieslandCampina Wamco PLC,330300.0,
TZ,Syringe And Gloves,dar es salaam,KOTRA_SNS,Nafis Hardware & Electrical,330790.0,
KH,Laser,Phnom Penh,KOTRA_SNS,Senior Medical Representative,330499.0,
PK,Laser,Lahore,KOTRA_SNS,Not yet,330499.0,
LY,Laser,Tripoli,KOTRA_SNS,Pure,330499.0,
PE,Laser,Lima,KOTRA_SNS,Consultoria,330499.0,
CO,Laser,"Bogota, D.C.",KOTRA_SNS,Airlaf Internacional  S.A.S,330499.0,
HU,타임시스템(주),Vrpalota,KOTRA_SNS,Ft a napnl,330499.0,
US,타임시스템(주),Oakland California,KOTRA_SNS,Au Natural Skin rejuvenating Center,330499.0,
US,타임시스템(주),West Valley City,KOTRA_SNS,MiK Enterprises LLC,330499.0,
US,타임시스템(주),Fairfax,KOTRA_SNS,SOULWELNESS,330499.0,
ID,타임시스템(주),Surabaya,KOTRA_SNS,Beauty harbor,330499.0,
US,타임시스템(주),Batu Pahat,KOTRA_SNS,.,330499.0,
TW,타임시스템(주),Taipei,KOTRA_SNS,standrix,330499.0,
IL,타임시스템(주),Pardes Hanah,KOTRA_SNS,OMyGuide!,330499.0,
VN,타임시스템(주),Ho Chi Minh City,KOTRA_SNS,Thnh ph H Ch Minh,330499.0,
HK,타임시스템(주),Hong Kong,KOTRA_SNS,Spark Buy,330499.0,
MY,Facial equipment,Kuala lumpur,KOTRA_SNS,Wazdar,330499.0,
RO,Cosmetics,Bucharest,KOTRA_SNS,Steel Consult,330499.0,
MN,"Barber tools, men’s products",Ulaanbaatar,KOTRA_SNS,Barbersupply LLC,330499.0,
MN,medi,Ulaanbaatar,KOTRA_SNS,Chandmani consulting LLC,330499.0,
MN,Beauty spa salon products,Ulaanbaatar,KOTRA_SNS,Mchbs llc,330499.0,
MN,beauty product,Ulaanbaatar,KOTRA_SNS,Улаанбаатар,330499.0,
IN,SkinSnodu Firming 365 Cream,Amritsar,KOTRA_SNS,Nulite Professionnel,330499.0,
IN,SkinSnodu Firming 365 Cream,Karad,KOTRA_SNS,Lap In,330610.0,
US,MEDIF Natural Toothpaste,Ludhiana,KOTRA_SNS,Creative concept,330499.0,
IN,SkinSnodu Firming 365 Cream,Varanasi,KOTRA_SNS,Da kasha,330499.0,
IN,SkinSnodu Firming 365 Cream,Bangalore,KOTRA_SNS,Extasy healthcare pvt ltd,330499.0,
IN,SkinSnodu Firming 365 Cream,Pune,KOTRA_SNS,As products,330499.0,
IN,SkinSnodu Firming 365 Cream,Surat,KOTRA_SNS,G2 enterprise,330610.0,
IN,Ring Mouse,Mumbai,KOTRA_SNS,Arty Enterprises,330499.0,
IN,SkinSnodu Firming 365 Cream,Bangalore,KOTRA_SNS,Vanalaya,330499.0,
MN,SkinSnodu Firming 365 Cream,Ulaanbaatar,KOTRA_SNS,Hunee Khas XXK,330499.0,
IN,SkinSnodu Firming 365 Cream,Delhi,KOTRA_SNS,RPL enterprises,330499.0,
IN,SkinSnodu Firming 365 Cream,New Delhi,KOTRA_SNS,Oriflame India Pvt. Ltd.,330610.0,
IN,MEDIF Natural Toothpaste,KANPUR. 208001,KOTRA_SNS,JK Engg.Co. W/app 9450142211,330499.0,
IN,SkinSnodu Firming 365 Cream,Hardoi,KOTRA_SNS,Sandeep enterprises,330499.0,
IN,SkinSnodu Firming 365 Cream,Delhi,KOTRA_SNS,Hebe,330499.0,
IN,SkinSnodu Firming 365 Cream,Ahmedabad,KOTRA_SNS,Hrim Enterprise,330499.0,
IN,Ring Mouse,Hisar,KOTRA_SNS,Kakkar drinks company,330499.0,
NG,SkinSnodu Firming 365 Cream,Lagos,KOTRA_SNS,Shop Uduakish,330499.0,
NG,Ring Mouse,Lagos,KOTRA_SNS,Jay store,330499.0,
NG,Ring Mouse,Ibadan,KOTRA_SNS,Self Employed,330499.0,
NG,beauty products,portharcourt,KOTRA_SNS,fgmc,330610.0,
KE,cosmetics,Nairobi,KOTRA_SNS,Self Employed and Loving It!,330499.0,
NG,how do I start,Lagos,KOTRA_SNS,North Worth,330790.0,
ZA,Cosmetics,Durban,KOTRA_SNS,Sethulo Sami,330499.0,
NG,cosmetic,Port Harcourt,KOTRA_SNS,Thrillers Integrated Services Limited,330410.0,
NG,Cosmetics,Port Harcourt,KOTRA_SNS,Self Employed,330499.0,
KE,makeup,Earth,KOTRA_SNS,Self Employed,330499.0,
TZ,cosmetics,Zanzibar,KOTRA_SNS,Nuru Spa and Wellness (Nyuki Co Ltd),330499.0,
KE,skin care,Nairobi,KOTRA_SNS,Shree Hindu Mandal Hospital,330499.0,
KE,Cosmetics,Old Mombasa,KOTRA_SNS,,330510.0,
KE,"cosmetics, makeup",Nairobi,KOTRA_SNS,Celebrity Brands HL,330410.0,
TZ,Cosmetics,Dar es Salaam,KOTRA_SNS,Farha,330499.0,
ZA,cosmetics,Durbanville,KOTRA_SNS,SANRAL,330499.0,
ZA,beauty,Cape Town,KOTRA_SNS,mg beauty,330499.0,
KE,cosmetics,Nairobi,KOTRA_SNS,Halifax Estate Agency,330499.0,
GH,skincare,Lagos,KOTRA_SNS,Dble Enterprises,330499.0,
ZA,cosmetics,Cape Town,KOTRA_SNS,Design & Build UK,330499.0,
TZ,Cosmetics,Dar es Salaam,KOTRA_SNS,Agriteam health Tanzania,330499.0,
ZA,make up,Pinetown,KOTRA_SNS,Fairheads Benefit Services,330420.0,
KE,"beauty and cosmetics, clothing",Mombassa,KOTRA_SNS,Freelance retail trader,330499.0,
KE,Cosmetics and beauty products,Nairobi,KOTRA_SNS,Rasanyo Farm,330430.0,
ZA,beauty,Bloemfontein,KOTRA_SNS,PEP,330499.0,
ZA,"cosmetics, hair products ,jewelry, shoes",Cape Town,KOTRA_SNS,Kibo Connect,330510.0,
IN,MEDIF Natural Toothpaste,Bhilwara,KOTRA_SNS,shivi apparels,330499.0,
IN,SkinSnodu Firming 365 Cream,Banglore,KOTRA_SNS,"NoT yeT woRkiNg !! iM stiLl stUdYinG !!hehe, im still youth",330499.0,
IN,SkinSnodu Firming 365 Cream,Panipat,KOTRA_SNS,Panipat,330610.0,
IN,Ring Mouse,Bangalore,KOTRA_SNS,Dhanush Hospital,330499.0,
IN,Ring Mouse,Trivandrum,KOTRA_SNS,Expedition,330499.0,
US,SkinSnodu Firming 365 Cream,Minneapolis,KOTRA_SNS,bareelegant.com,330499.0,
US,SkinSnodu Firming 365 Cream,Chicago,KOTRA_SNS,Sabbskin,330610.0,
CA,MEDIF Natural Toothpaste,Toronto,KOTRA_SNS,7 Industries Sales and Marketing,330499.0,
US,SkinSnodu Firming 365 Cream,Baltimore,KOTRA_SNS,Nursing home,330499.0,
IN,SkinSnodu Firming 365 Cream,Nerul,KOTRA_SNS,Anonymous,330610.0,
IN,MEDIF Natural Toothpaste,Chennai,KOTRA_SNS,Green Roots,330499.0,
US,SkinSnodu Firming 365 Cream,Tampa,KOTRA_SNS,Big Lots,330499.0,
US,SkinSnodu Firming 365 Cream,Ludhiana,KOTRA_SNS,Nurmahal enterprises,330499.0,
US,SkinSnodu Firming 365 Cream,Baton Rouge,KOTRA_SNS,FedEx,330610.0,
PH,Skin and hair,Cavite,KOTRA_SNS,Dorotheo Corp,330499.0,
BD,Consumer goods,Dhaka,KOTRA_SNS,Brutex international,330690.0,
IN,Beauty and cosmetics packing,Udaipur,KOTRA_SNS,Rightbrain Creations Pvt Ltd,330499.0,
BD,Cosmetic,Narayanganj,KOTRA_SNS,Raseen Skin Care & Cosmetic,330420.0,
PK,Packing and cosmetics machine,Lahore,KOTRA_SNS,Neco packaging,330499.0,
AU,cosmetic,Dhaka,KOTRA_SNS,Luck Mart,330499.0,
AU,Beauty products,Sydney,KOTRA_SNS,Caelus International,330499.0,
IN,Multi,Vadodara,KOTRA_SNS,vise organic,330499.0,
PK,cosmetics,Attock,KOTRA_SNS,zamin Traders,330499.0,
BD,cosmetics,Sylhet,KOTRA_SNS,Business,330499.0,
PH,Consumer Goods,Binn,KOTRA_SNS,MML 101 EVENT ORGANIZER,330690.0,
US,Skin care,New York,KOTRA_SNS,Jciamglobal solution,330499.0,
US,Na,Boston,KOTRA_SNS,Geneste family corp,330499.0,
BD,consumer products,Dhaka,KOTRA_SNS,Business,330410.0,
US,Skin care,Delhi,KOTRA_SNS,Charms beauty pvt ltd,330499.0,
IN,Hygiene products,Tirupur,KOTRA_SNS,STARTIME APPARELS,330749.0,
BD,Ckt,Dhaka,KOTRA_SNS,Managing Director of MMT Technology Ltd,330499.0,
BG,RIR | RadioActive International Recruitment Ltd,Sofia,KOTRA_SNS,Medical Devices,330499.0,
UZ,Bloom Shop,Tashkent,KOTRA_SNS,Consumer Goods,330499.0,
NG,SkinSnodu Firming 365 Cream,Lagos,KOTRA_SNS,Behence industries Ltd.,330499.0,
NG,SkinSnodu Firming 365 Cream,Abuja,KOTRA_SNS,Freelance,330499.0,
NG,SkinSnodu Firming 365 Cream,enugu Nigeria,KOTRA_SNS,topepers incorporation nigeria,330610.0,
NG,MEDIF Natural Toothpaste,Awka,KOTRA_SNS,beauty home,330610.0,
NG,MEDIF Natural Toothpaste,Lagos Nigeria,KOTRA_SNS,TRESHLOVE LIMITED,330610.0,
NG,Ring Mouse,Abuja,KOTRA_SNS,Mriya Co Limited,330610.0,
IN,Ring Mouse,Mansa,KOTRA_SNS,jigarchaudhari85@gmail.com,330499.0,
PH,SkinSnodu Firming 365 Cream,Laoag City,KOTRA_SNS,GlamorousGlow Wellness Clinic,330499.0,
PH,Food and cosmetics,Manila,KOTRA_SNS,Advect Marketing Corporation,330499.0,
MM,Korea car parts,Yangon,KOTRA_SNS,"Landa General Trading Co., Ltd",330499.0,
PH,dental,san pablo city,KOTRA_SNS,Calabon Dental Clinic And Laboratory,330690.0,
NG,All,Abuja,KOTRA_SNS,Hundred Consult,330499.0,
NG,I am a travel consultant in Nigeria. I will like to Bring 34 interested people to visit,LAGOS,KOTRA_SNS,LIQUOR STORE LIMITED,330499.0,
SS,Beauty,Juba,KOTRA_SNS,Eaec,330499.0,
KE,Beauty Products,Nairobi,KOTRA_SNS,My Happy Place,330499.0,
RO,Beauty,Bucharest,KOTRA_SNS,Yaao beauty,330499.0,
KR,Perdonal care,Quetzaltenango,KOTRA_SNS,Grupo isopharma,330499.0,
AR,Cosmtica,Buenos aires,KOTRA_SNS,Ikorso srl,330499.0,
EC,Beauty,Quito,KOTRA_SNS,Ikigai Group,330590.0,
PE,Skincare,Lima,KOTRA_SNS,Kori Store Peru,330499.0,
EC,"Medicina,Vitamins",Ambato,KOTRA_SNS,VELSAN,330499.0,
PK,Korean spare parts,iquique,KOTRA_SNS,TaierAlmadina auto maint llc,330410.0,
PE,Beauty korean,Per,KOTRA_SNS,Unsaac,330790.0,
EC,Cosmetics,Cuenca,KOTRA_SNS,To be decided,330499.0,
PE,All,Lima,KOTRA_SNS,Venturaplaza,330499.0,
EC,Cosmetics mask and serums,Quito,KOTRA_SNS,Brizna corp,330790.0,
EC,Cosmetics,Quito,KOTRA_SNS,Panchytoys.ec,330499.0,
MN,"Beauty products, skincare",Ulaanbaatar,KOTRA_SNS,UA International LLC,330499.0,
MN,Wet tissue,Ulaanbaatar,KOTRA_SNS,ikh mungun gol,330499.0,
KZ,Medecine disposible product equipment,Astana,KOTRA_SNS,Daris Group,330499.0,
AZ,Cosmetics,Baku,KOTRA_SNS,Versatile llc,330499.0,
PH,Beauty,Manila,KOTRA_SNS,Mightymaxx,330410.0,
PH,Beauty products,Taguig,KOTRA_SNS,Taguig Pateros District Hospital,330499.0,
ID,Skincare,Jakarta,KOTRA_SNS,Infokost.id,330499.0,
IN,H,Mumbai,KOTRA_SNS,Hakimi Enterprises,330499.0,
BD,cosmetic,Dhaka,KOTRA_SNS,volco Bangladesh Pvt. Ltd.,330499.0,
BD,cosmetics,Dhaka,KOTRA_SNS,Moni Family,330499.0,
PK,O,Islamabad,KOTRA_SNS,Qureshi Industries,330499.0,
IN,all types,"Jharsuguda, India",KOTRA_SNS,Sterlite Power,330499.0,
CI,Wet wipes machine,"Abidjan , Cte d’Ivoire",KOTRA_SNS,Ets TATARI,330790.0,
GH,Product,"Accra, Ghana",KOTRA_SNS,Kempinski Hotels,330290.0,
UA,Cosmetics,Khmelnitskiy Ukraine,KOTRA_SNS,Omoda.com.ua,330590.0,
KZ,Cosmetics,Almaty kazakhstan,KOTRA_SNS,A cosmetics,330510.0,
MN,Aesthetic products,"Ulaanbaatar,Mongolia",KOTRA_SNS,Endermospa Mongolia,330499.0,
MN,etude,Mongolia,KOTRA_SNS,etude house,330420.0,
KZ,Cosmetics,"City Kyzylorda, Kazakhstan",KOTRA_SNS,“Chef”,330499.0,
KZ,All,Almaty Kazakhstan,KOTRA_SNS,SIRIUS Star HOLDING,3304309000.0,
KZ,Cosmetic,Almaty,KOTRA_SNS,Аманат,330499.0,
MN,"Cosmetic, food, raw material",Mongolia,KOTRA_SNS,GobiDara Mongolia,330499.0,
ZA,Skincare beauty and wellness,Johannesburg,KOTRA_SNS,Onfluential Digital (pty) ltd,330499.0,
DE,all,Accra,KOTRA_SNS,Cape3 Oil and Gas,330499.0,
PH,cosmetics,"Metro Manila, Philippines",KOTRA_SNS,PwC Philippines,330499.0,
ID,"Beauty, Skincare and Food","Jakarta, Indonesia",KOTRA_SNS,Gaea Branding,330499.0,
ID,Cosmetic and Skincare,"Tangerang Selatan, Indonesia",KOTRA_SNS,RC+CA Skincare,330499.0,
PH,Beauty Products,Angeles City Pampanga Philippines,KOTRA_SNS,imeeguel cosmetic bar,330499.0,
PH,IT,Philippines,KOTRA_SNS,Simplevia,330499.0,
ID,Beauty,Surabaya Indonesia,KOTRA_SNS,PT Inovasi Teknologi Kosmetika,330499.0,
PH,skin care products,"manila, philippines",KOTRA_SNS,HSRM Ventures,330499.0,
PK,buyKorea,"Lahore, Pakistan",KOTRA_SNS,ZIMCO International Corporation,330499.0,
BD,all types of products,"Dhaka , Bangladesh",KOTRA_SNS,Palamou,330499.0,
IN,"All typesindustrials","Pune, India",KOTRA_SNS,Whirlpool,330410.0,
NL,Beauty products,Amsterdam,KOTRA_SNS,LabelC,330499.0,
IN,Skin care nd cosmetics,Jaipur,KOTRA_SNS,Riko Riko co . Limited,330499.0,
DZ,tent,Algiers,KOTRA_SNS,Astalavista  sarl,330499.0,
US,"Facial care, pet products",Elk grove california,KOTRA_SNS,Kawaii Surprised,330499.0,
IN,Health care products,"Hyderabad, India",KOTRA_SNS,William healthcare solutions pvt ltd,330510.0,
IN,Cosmetics raw materials,Ahmedabad India,KOTRA_SNS,Young chemist pvt ltd,330499.0,
IN,Beauty Product,"Noida, India",KOTRA_SNS,Global Chamber Of Commerce & Industry,330499.0,
SA,"Modest clothing , Street wear, fashion jewelry",Riyadh,KOTRA_SNS,Mnctc,330499.0,
TR,Cosmetic,stanbul,KOTRA_SNS,Turkish Business office,330499.0,
UA,"Beauty & health & pure water / air, products for agriculture, eco products, food supplements, manufacturing machines","Kyiv City, Ukraine",KOTRA_SNS,PROSPER S17 / MIDSUN / UA PHILANTHROP / AKVALEKAR,330499.0,
MN,beauty cosmetic,"Ulaanbaatar, Mongolia",KOTRA_SNS,AMU Consulting LLC,330499.0,
IN,health care,india,KOTRA_SNS,Trithvam integris pvt Ltd,330499.0,
IN,Beauty Products,KOLKATA. INDIA,KOTRA_SNS,B d associates,330499.0,
IN,Skin care and household,India,KOTRA_SNS,Eduvanti,330499.0,
IN,Skincare,"Hyderabad, India",KOTRA_SNS,Slova Skincare,330499.0,
IN,Skincare,Delhi,KOTRA_SNS,Skiskin,330499.0,
IN,Any,Dehradun Uttarakhand India,KOTRA_SNS,Shree Steps,330510.0,
IN,All,"Imphal, Manipur, India",KOTRA_SNS,"Northeast Venture Capital Fund, NEDFi",330499.0,
PK,Beauty and Cosmetics,"Karachi, Pakistan",KOTRA_SNS,Nisha Beauty Salon,330499.0,
KZ,Cosmetic,Almaty Kazakhstan,KOTRA_SNS,KZ BANK,330499.0,
KZ,Cosmetics,Almaty,KOTRA_SNS,AFB TRADE,330410.0,
UZ,It,tashkent,KOTRA_SNS,absolut partner,330499.0,
SG,Beauty,Singapore,KOTRA_SNS,Oh my Chinggu PTE LTD,330499.0,
ID,skincare,Bandung,KOTRA_SNS,CV nurfitri mandiri,330491.0,
PH,korean skincare makeup,Pasig City Philippines,KOTRA_SNS,Abeautyfinds.ph,330499.0,
PH,cosmetics and beauty products,paranaque city philippines,KOTRA_SNS,idn holdings inc,330499.0,
PH,Beauty Products & Food,Philippines,KOTRA_SNS,Upwork,330499.0,
EC,Cosmetics,Quito,KOTRA_SNS,Ynviqta,330491.0,
NG,LOOKING FOR BUYERS FROM KOREA,"LAGOS, NIGERIA.",KOTRA_SNS,OSCARJAHMANN RESOURCES LTD.,330499.0,
GH,Any,"Accra,Ghana",KOTRA_SNS,Kanatco Ventures,330499.0,
ID,"Health and Beauty, Food","Jakarta, Indonesia",KOTRA_SNS,Blibli.com,330499.0,
PH,Beauty,Philippines,KOTRA_SNS,Dermtropics,330499.0,
PH,"Health and Beauty, Food, clothes, bags and shoes",Manila Phillipines,KOTRA_SNS,,330499.0,
KE,"cosmetics, beauty products",Nairobi Kenya,KOTRA_SNS,Me,330730.0,
GH,"HEALTH, COSMETICS, HOUSEHOLDS PRODUCTS","Kumasi, Ghana",KOTRA_SNS,Best Aid Chemist Limited,330499.0,
RO,"Cosmetics, skincare products","Ploiesti, Romania",KOTRA_SNS,Beautyko Online S.R.L,330499.0,
GR,Health and beauty,Greece,KOTRA_SNS,Bakopoulos Ermis,330491.0,
CH,IT,Lausanne Switzerland,KOTRA_SNS,WESUB,330499.0,
FI,Cosmetics,"Helsinki, Finland",KOTRA_SNS,HEEDO,330499.0,
RO,Cosmetics,Bucharest Romania,KOTRA_SNS,Make up studio vivien,330499.0,
BG,Health and Beauty products,"Varna , Bulgaria",KOTRA_SNS,www.boralin.eu,330499.0,
IN,Beauty products,"Delhi, India",KOTRA_SNS,Tattvalogy,330499.0,
IN,Skincare,Coimbatore India,KOTRA_SNS,Ri Shoppy,330499.0,
SG,Beauty & Health Care,Singapore,KOTRA_SNS,ABC,330730.0,
PH,Beauty & Health Care,Manila,KOTRA_SNS,Yoshibear Consumer Goods Trading,330730.0,
ID,Beauty & Health Care,Bandar Lampung,KOTRA_SNS,Personal,330730.0,
US,Beauty & Health Care,Banggai,KOTRA_SNS,Banggai2,330730.0,
PH,Cosmetics,MALABON CITY,KOTRA_SNS,GL Truck Parts Trading,330499.0,
PH,Cosmetics,Angeles Pampanga,KOTRA_SNS,Majorel Philippines,330499.0,
PH,Cosmetics,Metro Manila,KOTRA_SNS,Advance Intelligence Group,330499.0,
PH,Cosmetics,Rizal,KOTRA_SNS,InstaOutsourcing,330499.0,
PH,Cosmetics,Metro Manila,KOTRA_SNS,"Unilab, Inc.",330499.0,
PH,Cosmetics,Manila,KOTRA_SNS,"Ayala Land, Inc.",330499.0,
PH,Cosmetics,Quezon City,KOTRA_SNS,Straits Interactive,330499.0,
PH,Cosmetics,Manila,KOTRA_SNS,Pulse 63 Healthcare Ventures,330499.0,
PH,Cosmetics,Makati,KOTRA_SNS,BDO Unibank,330499.0,
PH,Cosmetics,Metro Manila,KOTRA_SNS,HEplusUS Inc.,330499.0,
PH,Cosmetics,Metro Manila,KOTRA_SNS,LOCAD,330499.0,
PH,Cosmetics,Binangonan,KOTRA_SNS,SGS & Co,330499.0,
PH,Cosmetics,Manila,KOTRA_SNS,Freelancer.com,330499.0,
VN,Medical Device Components & Service,HCMC,KOTRA_SNS,Altech Computer System,330499.0,
VN,Medical Device Components & Service,Hanoi,KOTRA_SNS,Dong Nam IP,330499.0,
VN,Medical Device Components & Service,Ho Chi Minh City,KOTRA_SNS,K9 Company,330499.0,
VN,Medical Device Components & Service,Thi Bnh,KOTRA_SNS,Thit B Cng Ngh Vt T Y T i Vit,330499.0,
TH,Medical Services,Bangkok,KOTRA_SNS,Inter Beverages,330499.0,
TH,Medical Services,Bangkok,KOTRA_SNS,BINARY ASSOCIATES,330499.0,
OM,Cosmetics,Muscat,KOTRA_SNS,Engineering For Modern Technologies,330499.0,
QA,Cosmetics,qatar,KOTRA_SNS,NETS,330499.0,
KZ,Beauty & Cosmetics,Daejon,KOTRA_SNS,Woosong University,330499.0,
MN,Beauty & Cosmetics,Ulaanbaatar,KOTRA_SNS,Mongolian Marketing Association,330499.0,
UA,Beauty & Cosmetics,Chernivtsi,KOTRA_SNS,Суспльне Чернвц,330499.0,
UA,Beauty & Cosmetics,Ternopil,KOTRA_SNS,"ТРЦ ""АВРОРА""",330499.0,
UZ,Beauty & Cosmetics,TASHKENT,KOTRA_SNS,SKOROXOD LLC,330499.0,
UA,Beauty & Cosmetics,Irpen,KOTRA_SNS,заместитель директора по учебной части,330499.0,
UA,Beauty & Cosmetics,Kyiv,KOTRA_SNS,Джереля/Jerelia,330499.0,
UZ,Beauty & Cosmetics,Tashkent,KOTRA_SNS,"Tashkent, Uzbekistan",330499.0,
UA,Beauty & Cosmetics,Khmelnytskyi,KOTRA_SNS,Маркетолог,330499.0,
UA,Beauty & Cosmetics,Rivne,KOTRA_SNS,менеджер по продажам,330499.0,
AZ,Beauty & Cosmetics,Baku,KOTRA_SNS,RAM Holding,330499.0,
UZ,Beauty & Cosmetics,Uzbekistan,KOTRA_SNS,English life Andijan,330499.0,
UA,Beauty & Cosmetics,Vinnytsia,KOTRA_SNS,Маркетолог,330499.0,
UA,Beauty & Cosmetics,Khmelnytskyi,KOTRA_SNS,Диджитал маркетолог,330499.0,
UA,Beauty & Cosmetics,Khmelnytskyi,KOTRA_SNS,Технологя виробництва та переробки продукц тваринництва,330499.0,
UA,Beauty & Cosmetics,Ternopil,KOTRA_SNS,Начальник отдела,330499.0,
UA,Beauty & Cosmetics,Kherson,KOTRA_SNS,Главный исполнительный директор,330499.0,
UA,Beauty & Cosmetics,Boguslav,KOTRA_SNS,Ломбард УМКВ  Компаня м.Стрий,330499.0,
UA,Beauty & Cosmetics,Lutsk,KOTRA_SNS,Суспльне Луцьк,330499.0,
UA,Beauty & Cosmetics,Dnipro,KOTRA_SNS,менеджер по продажам,330499.0,
AZ,Beauty & Cosmetics,Baku,KOTRA_SNS,NAT,330499.0,
UA,Beauty & Cosmetics,Mykolaiv,KOTRA_SNS,Фнанси  кредит,330499.0,
KZ,Beauty & Cosmetics,Алматы,KOTRA_SNS,Guzel',330499.0,
UA,Beauty & Cosmetics,Lviv,KOTRA_SNS,Маркетолог,330499.0,
UA,Beauty & Cosmetics,Zhytomyr,KOTRA_SNS,"Маркетолог, таргетолог, смм",330499.0,
KZ,Beauty & Cosmetics,Astana,KOTRA_SNS,Elubai company ltd,330499.0,
UZ,Beauty & Cosmetics,Tashkent,KOTRA_SNS,ODIL XOQON,330499.0,
UA,Beauty & Cosmetics,Kyiv,KOTRA_SNS,Дизайн архитектурной среды,330499.0,
PH,Beauty & Health Care,Taguig,KOTRA_SNS,Ecda const,330730.0,
KZ,Beauty & Cosmetics,Astana,KOTRA_SNS,Boran,330499.0,
UA,Beauty & Cosmetics,Uman,KOTRA_SNS,частный предприниматель,330499.0,
UA,Beauty & Cosmetics,Lviv,KOTRA_SNS,Таргетолог,330499.0,
UA,Beauty & Cosmetics,Sumy,KOTRA_SNS,менеджер по продажам,330499.0,
KZ,Beauty & Cosmetics,Astana,KOTRA_SNS,AbdulHaseebLLC,330499.0,
ID,Beauty & Health Care,Jakarta,KOTRA_SNS,Digitec Jaya Indonesia,330730.0,
ID,Beauty & Health Care,Jakarta,KOTRA_SNS,PT. Yungshin,330730.0,
MM,Beauty & Health Care,Yangon,KOTRA_SNS,Dinger,330730.0,
ID,Beauty & Health Care,Surabaya,KOTRA_SNS,Eap,330730.0,
PH,Beauty & Health Care,Manila,KOTRA_SNS,YouTube,330730.0,
ID,Beauty & Health Care,Jakarta,KOTRA_SNS,solusi perkakas,330730.0,
MY,Beauty & Health Care,alor setar,KOTRA_SNS,universiti islam antarabangsa sultan abdul halim,330730.0,
MY,Beauty & Health Care,cheras,KOTRA_SNS,BRICHE LIFESTYLE HUB,330730.0,
PH,Beauty & Health Care,Metro Manila,KOTRA_SNS,iclara skin aesthethic naturale,330730.0,
PH,Beauty & Health Care,Abu Dhabi,KOTRA_SNS,Confidential,330730.0,
PH,Beauty & Health Care,Pque City,KOTRA_SNS,Edric Djm Hauling Services,330730.0,
